subject,sessionIndex,rep,hold_mean,hold_std,hold_min,hold_max,flight_mean,flight_std,flight_min,flight_max,total_duration,backspaces
s030,2,30,0.10260000000000001,0.017930775980774707,0.08,0.1417,0.14909,0.10426980819009882,0.0439,0.3462,2.6195000000000004,0
s030,2,31,0.10199090909090908,0.02038459554509704,0.0818,0.1507,0.14165999999999998,0.09229340388131754,0.0144,0.3408,2.5385,0
s030,2,32,0.10338181818181819,0.025665959705479663,0.0774,0.1694,0.15154,0.1414408017511213,0.0154,0.4642,2.6526,0
s030,2,33,0.09130909090909091,0.014136571176494644,0.0705,0.1151,0.15581,0.11558991694780302,0.0341,0.4167,2.5625,0
s030,2,34,0.09055454545454546,0.015159177456479121,0.0694,0.1212,0.13746999999999998,0.11947510242724213,0.0352,0.3948,2.3708,0
s030,2,35,0.09677272727272727,0.01573063547864432,0.0747,0.1296,0.20722000000000002,0.20462887772746058,0.0049,0.6605,3.1367000000000003,0
s030,2,36,0.09937272727272727,0.016651076454915405,0.0771,0.1259,0.17034999999999997,0.11351230109552003,0.0257,0.3821,2.7965999999999998,0
s030,2,37,0.10439999999999999,0.022145223166428217,0.0734,0.1502,0.20404999999999998,0.1493259404792081,0.0336,0.5255,3.1888999999999994,0
s030,2,38,0.1097818181818182,0.025189746044474604,0.0781,0.1573,0.17733,0.1210726315068769,0.0315,0.4101,2.9809,0
s030,2,39,0.10083636363636363,0.015477800685161532,0.0779,0.1312,0.16238,0.1012763921158332,0.0109,0.3184,2.7329999999999997,0
s030,2,40,0.10712727272727272,0.01781261508589761,0.081,0.1367,0.14127,0.1251098561265259,0.0257,0.3835,2.5911,0
s030,2,41,0.1045,0.021472180733557212,0.0803,0.1602,0.19,0.1105423991055016,0.0821,0.4115,3.0495,0
s030,2,42,0.10231818181818181,0.01824025608780645,0.0726,0.1367,0.15265999999999996,0.09602187459115762,0.0244,0.3291,2.6521,0
s030,2,43,0.11349090909090909,0.029845190096577143,0.0792,0.1877,0.18285,0.13975775649315497,0.0173,0.4164,3.0769,0
s030,2,44,0.11865454545454543,0.021887745165497338,0.0876,0.156,0.25192000000000003,0.17576816435293396,0.0254,0.5729,3.8244,0
s030,2,45,0.10657272727272726,0.031749075603124136,0.0747,0.1745,0.2875,0.14265524876428487,0.1349,0.5143,4.0473,0
s030,2,46,0.10715454545454546,0.023618843156812654,0.0744,0.1589,0.1975,0.12851480070404342,0.0489,0.4328,3.1537,0
s030,2,47,0.10738181818181816,0.02894062316919744,0.0734,0.1869,0.20298,0.1346473453136006,0.0666,0.5497,3.2109999999999994,0
s030,2,48,0.10260909090909093,0.018619904039663605,0.0816,0.1486,0.19697,0.126987023352782,0.0178,0.4626,3.0984000000000003,0
s030,2,49,0.1129090909090909,0.020676928492907896,0.081,0.1631,0.16231,0.0850314465359728,0.0294,0.321,2.8651,0
s030,2,50,0.1046818181818182,0.017789108934800946,0.0697,0.1272,0.19250000000000003,0.1648062074073668,0.0494,0.6362,3.0765000000000002,0
s030,3,1,0.10350909090909091,0.024311480809970296,0.0644,0.1441,0.24868,0.13743762803541104,0.074,0.4676,3.6254,0
s030,3,2,0.1091909090909091,0.027046708909032113,0.0584,0.1573,0.31879,0.32815462651012556,0.089,1.1441,4.389,0
s030,3,3,0.10436363636363635,0.020844064894408525,0.081,0.147,0.30432000000000003,0.29571468952353386,0.0752,1.1342,4.1912,0
s030,3,4,0.10739090909090909,0.02584265165628518,0.0634,0.1481,0.37107,0.2795312220486291,0.1077,1.068,4.892,0
s030,3,5,0.10763636363636366,0.021689472633987572,0.0737,0.1475,0.30147,0.23365820357950204,0.0607,0.921,4.1987000000000005,0
s030,3,6,0.10600000000000001,0.020248052656086125,0.0813,0.1441,0.27311,0.10996792668773926,0.0927,0.4543,3.8971,0
s030,3,7,0.10732727272727272,0.023133096750959568,0.0713,0.1533,0.3007000000000001,0.11040564297172496,0.1272,0.5097,4.187600000000001,0
s030,3,8,0.11846363636363638,0.01892748231479453,0.0942,0.1642,0.29828,0.11484184603183632,0.1702,0.5709,4.2859,0
s030,3,9,0.11382727272727272,0.02660383058232202,0.0805,0.176,0.28805,0.15195710085415554,0.1479,0.5747,4.1326,0
s030,3,10,0.11615454545454544,0.023772496087872935,0.0837,0.1621,0.27290000000000003,0.14640920736073942,0.1349,0.6846,4.0067,0
s030,3,11,0.10491818181818181,0.020483288895266363,0.0789,0.1589,0.24264000000000002,0.11998325049772572,0.1101,0.5741,3.5805,0
s030,3,12,0.1063,0.03524599268001967,0.0428,0.1639,0.3153,0.22898848879365094,0.1019,0.8816,4.3223,0
s030,3,13,0.10686363636363634,0.023817841774116718,0.0774,0.146,0.22845000000000004,0.12225512054715744,0.0671,0.5447,3.46,0
s030,3,14,0.11067272727272727,0.029713697206051163,0.0676,0.1615,0.3518,0.341616088614105,0.1022,1.2974,4.7354,0
s030,3,15,0.1001,0.017068098898237027,0.0755,0.1299,0.24090999999999996,0.10751096176669615,0.1193,0.53,3.5101999999999993,0
s030,3,16,0.12154545454545457,0.023936292856298346,0.085,0.1565,0.27132,0.1180344339589088,0.1268,0.4956,4.0502,0
s030,3,17,0.11768181818181818,0.03246524906256249,0.0679,0.166,0.24752999999999997,0.2335171344890991,0.0547,0.9052,3.7698,0
s030,3,18,0.11489090909090907,0.028465240511110598,0.0813,0.1747,0.22974,0.10387323235559776,0.0669,0.4308,3.5612,0
s030,3,19,0.12250000000000001,0.023113868328146825,0.0718,0.1541,0.27727999999999997,0.1816530197932311,0.0721,0.6186,4.1203,0
s030,3,20,0.12968181818181818,0.0306745324682995,0.0781,0.1763,0.20735,0.09594223522516035,0.105,0.4655,3.5,0
s030,3,21,0.13349090909090908,0.02928246309018589,0.0832,0.1774,0.21561,0.0970388010024856,0.1101,0.477,3.6245,0
s030,3,22,0.11899090909090909,0.02395725187402286,0.0855,0.1576,0.19871,0.09353514259357282,0.0473,0.4212,3.2960000000000003,0
s030,3,23,0.11003636363636363,0.032669927031314355,0.0647,0.1586,0.40462999999999993,0.48216065175416384,-0.0013,1.4319,5.2566999999999995,0
s030,3,24,0.11766363636363636,0.021454869026835785,0.0847,0.1573,0.19136000000000003,0.10476850862735423,0.0243,0.426,3.2079000000000004,0
s030,3,25,0.12243636363636363,0.025421117661119777,0.0774,0.1563,0.26,0.17027734435326386,0.0634,0.5978,3.9468,0
s030,3,26,0.11722727272727274,0.02379312700260273,0.0787,0.1679,0.20003,0.10851259880769606,0.0257,0.4134,3.2898000000000005,0
s030,3,27,0.12088181818181819,0.027943215738084337,0.0781,0.1731,0.20959,0.07904721943243798,0.0814,0.4104,3.4256,0
s030,3,28,0.11659090909090906,0.02837939247685496,0.0705,0.1758,0.27644,0.32688889916912134,0.0399,1.2161,4.0469,0
s030,3,29,0.11250000000000003,0.025375901237913966,0.0718,0.1568,0.22429000000000002,0.11152080926894316,0.0772,0.439,3.4804000000000004,0
s030,3,30,0.11030909090909091,0.027834950382745742,0.0721,0.1692,0.18648,0.09677763997949114,0.0312,0.3764,3.0782,0
s030,3,31,0.11623636363636364,0.03098319992650776,0.0776,0.1723,0.15421999999999997,0.08834871589332806,0.0043,0.3223,2.8207999999999998,0
s030,3,32,0.12156363636363636,0.029121696776467126,0.0787,0.1713,0.24276,0.18339242187178836,0.0357,0.6827,3.7648,0
s030,3,33,0.11760909090909091,0.020791233053881784,0.0882,0.1563,0.18641000000000002,0.10184319761280083,0.0304,0.4107,3.1578,0
s030,3,34,0.13941818181818183,0.025483392744788204,0.1088,0.1993,0.24969999999999998,0.09631984219256176,0.0985,0.4006,4.0306,0
s030,3,35,0.1270909090909091,0.02474695406584798,0.0876,0.1655,0.19737,0.08643046974302523,0.0458,0.3486,3.3716999999999997,0
s030,3,36,0.1223272727272727,0.02600021296797711,0.0847,0.1694,0.22998,0.1626711148298923,-0.0082,0.6064,3.6453999999999995,0
s030,3,37,0.11950909090909091,0.020362016981065264,0.0898,0.1589,0.16555,0.11379240088863579,0.0133,0.3743,2.9701,0
s030,3,38,0.12197272727272726,0.02792210238597539,0.0826,0.171,0.15805,0.09402435056941366,-0.0084,0.3257,2.9222,0
s030,3,39,0.11218181818181817,0.020272229916442935,0.0837,0.1533,0.17089,0.08272221527497918,0.0447,0.3394,2.9429,0
s030,3,40,0.11720000000000001,0.02290331456758646,0.0797,0.1565,0.17167000000000002,0.1335939074209599,-0.0013,0.465,3.0059000000000005,0
s030,3,41,0.10942727272727272,0.0212805541156962,0.0694,0.1489,0.17072,0.12386052478493703,0.0349,0.4446,2.9109,0
s030,3,42,0.11204545454545456,0.025057982347723905,0.0758,0.1613,0.16482999999999998,0.08508087975567719,0.0326,0.3297,2.8808,0
s030,3,43,0.10940909090909091,0.02382185606635807,0.0679,0.1431,0.17943000000000003,0.08277892304204011,0.017,0.3307,2.9978000000000002,0
s030,3,44,0.11933636363636366,0.02420042346463732,0.0766,0.1557,0.17170000000000002,0.09956694230516473,0.0384,0.393,3.0297,0
s030,3,45,0.10892727272727275,0.020205088958841797,0.0771,0.1333,0.16382,0.09013795870774975,0.0091,0.345,2.8364000000000003,0
s030,3,46,0.10623636363636363,0.0199768626496333,0.0824,0.1367,0.16822,0.09076797673188491,0.0109,0.3273,2.8508,0
s030,3,47,0.09710909090909091,0.013577351096952501,0.0737,0.1246,0.27877,0.17312868653114652,0.052,0.5645,3.8559,0
s030,3,48,0.10599090909090908,0.01565035314997742,0.0792,0.1351,0.18397999999999998,0.10430446586795793,0.0212,0.3772,3.0057,0
s030,3,49,0.11414545454545454,0.018599968897156968,0.0853,0.1523,0.25789,0.2387844946808733,0.0241,0.8508,3.8345,0
s030,3,50,0.11591818181818181,0.019627893796228698,0.085,0.147,0.17667,0.11353001409319036,0.0323,0.3636,3.0418,0
s030,4,1,0.10763636363636366,0.02687405889184427,0.0668,0.1647,0.19030000000000002,0.12586158270099737,0.0621,0.4472,3.0870000000000006,0
s030,4,2,0.10640909090909091,0.02738199323860497,0.0655,0.156,0.23510999999999999,0.10481339084296434,0.0756,0.4202,3.5216,0
s030,4,3,0.09776363636363636,0.023166404858104044,0.0681,0.1465,0.24368000000000004,0.21025248535986443,0.0399,0.7126,3.5122,0
s030,4,4,0.10162727272727273,0.02084274850611733,0.0729,0.1504,0.30434,0.3740019630964522,0.0223,1.3412,4.161300000000001,0
s030,4,5,0.09988181818181818,0.02515117268843156,0.0708,0.1573,0.29497999999999996,0.29151157026780256,0.0231,1.1156,4.0485,0
s030,4,6,0.10025454545454546,0.020524901223828922,0.0755,0.1499,0.261,0.2794441089019412,0.0415,1.0412,3.7128000000000005,0
s030,4,7,0.10631818181818184,0.020141400970584228,0.0853,0.1523,0.17854,0.1136152824227445,-0.01,0.3838,2.9549000000000003,0
s030,4,8,0.09773636363636365,0.02012950221699812,0.0591,0.133,0.21147,0.0999133829874657,0.0254,0.4168,3.1898,0
s030,4,9,0.10566363636363635,0.021508107254845796,0.0752,0.1499,0.17024,0.09522141775882147,0.0099,0.388,2.8647,0
s030,4,10,0.10237272727272728,0.02436014221891202,0.0636,0.1299,0.20761,0.12172732191254353,0.0539,0.4693,3.2022,0
s030,4,11,0.10243636363636362,0.018091598890458055,0.0718,0.1378,0.14055,0.10608193295750225,-0.0174,0.3206,2.5322999999999998,0
s030,4,12,0.0969,0.020446515595572756,0.0671,0.1285,0.26000999999999996,0.18012187235313762,0.0265,0.6082,3.666,0
s030,4,13,0.10310909090909091,0.01767512142406303,0.0784,0.127,0.15402,0.1211144813802214,0.0146,0.4156,2.6744000000000003,0
s030,4,14,0.10500909090909091,0.02933850880964391,0.0354,0.1483,0.15921999999999997,0.09630750541884055,0.0083,0.3471,2.7473,0
s030,4,15,0.12106363636363636,0.03557469153325085,0.0789,0.1853,0.24049,0.21170954843842069,0.0458,0.8331,3.7366,0
s030,4,16,0.11333636363636365,0.020540570618225628,0.0903,0.1594,0.17755,0.11378512424741645,0.0019,0.3769,3.0222,0
s030,4,17,0.10243636363636364,0.021914597572779186,0.0744,0.1536,0.15174,0.11373603826404365,0.0286,0.3817,2.6442,0
s030,4,18,0.11932727272727271,0.023449717614469196,0.0942,0.1692,0.25541,0.14597754930125384,0.0882,0.6368,3.8667,0
s030,4,19,0.11595454545454544,0.026350137610003398,0.0834,0.1599,0.16479000000000002,0.08445737919211087,0.0402,0.3004,2.9234,0
s030,4,20,0.1148,0.023935861266005335,0.0861,0.1586,0.14381,0.10598450311248338,0.0085,0.3453,2.7009,0
s030,4,21,0.10925454545454545,0.023227388364771746,0.0771,0.1489,0.20042,0.15506078034112947,0.0194,0.543,3.206,0
s030,4,22,0.11670909090909092,0.02790309381821484,0.0826,0.1726,0.15234999999999999,0.1075177962013731,0.0136,0.3605,2.8072999999999997,0
s030,4,23,0.12368181818181818,0.02330808748372033,0.0905,0.1679,0.18273999999999999,0.09505756361279201,0.0526,0.3591,3.1879,0
s030,4,24,0.12143636363636362,0.02446047917196869,0.0927,0.161,0.17005,0.08105999321490225,0.0381,0.3643,3.0362999999999998,0
s030,4,25,0.12584545454545457,0.032201196014952436,0.0874,0.1937,0.19351,0.1412546739049721,0.0209,0.5339,3.3194,0
s030,4,26,0.11888181818181817,0.02701571321158445,0.0905,0.1792,0.13534,0.1030677757594487,0.0233,0.3186,2.6611,0
s030,4,27,0.11583636363636364,0.02328355926896498,0.0903,0.165,0.1315,0.08695120470700794,0.0231,0.2977,2.5892,0
s030,4,28,0.12264545454545454,0.03426379917470183,0.0803,0.1932,0.13928000000000001,0.09427734404404911,-0.0042,0.3572,2.7419000000000002,0
s030,4,29,0.12157272727272726,0.03113349820922477,0.0834,0.1824,0.14314,0.08798442134832735,0.0278,0.3618,2.7687,0
s030,4,30,0.11379090909090907,0.025185618354545643,0.0805,0.1473,0.30797,0.32803449224128856,0.056,1.2514,4.3314,0
s030,4,31,0.12030000000000002,0.02115999656298305,0.0884,0.1563,0.19459,0.21388210514206182,0.0059,0.7864,3.2692000000000005,0
s030,4,32,0.10851818181818182,0.027703751573382066,0.0747,0.1671,0.20373000000000002,0.2025845208795578,0.0436,0.7286,3.231,0
s030,4,33,0.11259090909090909,0.026649559250848085,0.0834,0.1644,0.11677,0.07563394806566691,0.0333,0.2608,2.4062,0
s030,4,34,0.10863636363636363,0.01900058720275736,0.0869,0.1423,0.12096,0.09534110551068725,0.008,0.3106,2.4046,0
s030,4,35,0.11863636363636361,0.023221082612271772,0.0934,0.1679,0.13266,0.09621146709202598,0.0323,0.3387,2.6315999999999997,0
s030,4,36,0.10242727272727273,0.019377779725949975,0.0721,0.1362,0.15395999999999999,0.1217337685278822,0.0183,0.4193,2.6662999999999997,0
s030,4,37,0.10619999999999999,0.02479486750409154,0.0747,0.1565,0.16833,0.12657641999993524,0.0083,0.4233,2.8514999999999997,0
s030,4,38,0.10756363636363636,0.024591582918007195,0.0744,0.1544,0.20717,0.26242062056934473,0.0217,0.9669,3.2549,0
s030,4,39,0.10514545454545456,0.022244196940340667,0.0747,0.1444,0.14057000000000003,0.10491230671375021,0.0062,0.3737,2.5623000000000005,0
s030,4,40,0.10615454545454545,0.019569752339045333,0.0847,0.1512,0.11881,0.08958862037111634,0.0255,0.2958,2.3558,0
s030,4,41,0.10712727272727272,0.022271550989346797,0.0829,0.1462,0.15048000000000003,0.11232767958076942,-0.0087,0.39,2.6832000000000003,0
s030,4,42,0.1020181818181818,0.01693634167763179,0.0834,0.1341,0.13227,0.13451692124041495,-0.0168,0.4132,2.4448999999999996,0
s030,4,43,0.10697272727272727,0.01979807570580769,0.0845,0.1557,0.15328999999999998,0.10593071745249345,0.0402,0.3816,2.7096,0
s030,4,44,0.10870909090909088,0.02612426439313928,0.0797,0.1713,0.16887,0.12419213380886891,0.0241,0.4763,2.8844999999999996,0
s030,4,45,0.11040909090909092,0.023217761795873374,0.0845,0.1594,0.14301000000000003,0.09105734951117345,0.0275,0.2926,2.6446000000000005,0
s030,4,46,0.11299090909090909,0.03828323759808901,0.0673,0.2156,0.28142999999999996,0.1969109598270244,0.0158,0.6484,4.0572,0
s030,4,47,0.11997272727272729,0.026062166619942012,0.0879,0.1737,0.17739,0.077752742073833,0.0721,0.3257,3.0936,0
s030,4,48,0.11960909090909087,0.028241055045494397,0.085,0.1692,0.17175,0.11393395674688035,0.0268,0.3505,3.0332,0
s030,4,49,0.11791818181818181,0.027305937355747986,0.089,0.171,0.15733,0.09213326272307956,0.0273,0.318,2.8704,0
s030,4,50,0.11453636363636364,0.03588104773800313,0.0642,0.1948,0.19837,0.18676112041857107,0.0114,0.7138,3.2436,0
s030,5,1,0.10909999999999999,0.025502192419119937,0.0692,0.1489,0.21761,0.08283753315979417,0.1223,0.421,3.3762,0
s030,5,2,0.10451818181818182,0.02367445182937691,0.0737,0.1428,0.19663,0.0956008373394292,0.0721,0.4128,3.1159999999999997,0
s030,5,3,0.10529090909090909,0.02129359504833894,0.0671,0.1444,0.19257,0.12346187306209153,0.0392,0.4567,3.0839,0
s030,5,4,0.10856363636363638,0.028007670141888985,0.07,0.1647,0.34708,0.39265609329284573,0.0629,1.1317,4.665,0
s030,5,5,0.10676363636363638,0.019980002399093165,0.0721,0.1465,0.18292000000000003,0.08203887858814259,0.032,0.3566,3.0036000000000005,0
s030,5,6,0.10425454545454547,0.03315603232202012,0.042,0.1718,0.20227000000000003,0.07765221246043155,0.0626,0.3086,3.1695000000000007,0
s030,5,7,0.1012909090909091,0.021974301293906293,0.0686,0.1425,0.27041,0.20828210892921165,0.1093,0.8671,3.8183,0
s030,5,8,0.1084909090909091,0.020135832129246363,0.0784,0.1555,0.18659,0.06951912614525588,0.0927,0.3524,3.0593000000000004,0
s030,5,9,0.11340909090909092,0.0227617084574253,0.0789,0.1454,0.17991000000000001,0.07975513086943059,0.0745,0.3609,3.0466,0
s030,5,10,0.1148181818181818,0.026216158035622997,0.0858,0.1708,0.17648,0.0787765929702472,0.0559,0.3328,3.0278,0
s030,5,11,0.10818181818181816,0.02288484286723095,0.0734,0.1412,0.16423000000000001,0.10186924020527491,0.032,0.3498,2.8323,0
s030,5,12,0.10276363636363638,0.019571513284143485,0.071,0.1394,0.25554,0.28122579966994493,0.0789,1.0899,3.6857999999999995,0
s030,5,13,0.10592727272727273,0.020567454030318292,0.0747,0.1362,0.16014,0.06291969802851886,0.0671,0.304,2.7666,0
s030,5,14,0.10026363636363636,0.015317979496910437,0.0856,0.1367,0.15665999999999997,0.08890884320471164,0.0478,0.3445,2.6694999999999998,0
s030,5,15,0.10694545454545455,0.022166697528924847,0.0779,0.1497,0.12395,0.07456005968345251,0.0012,0.2851,2.4159,0
s030,5,16,0.10395454545454547,0.02017934874326917,0.0766,0.1357,0.11748,0.08166427370643788,0.0223,0.2883,2.3183000000000002,0
s030,5,17,0.10239090909090907,0.02358286953568607,0.0694,0.1494,0.1307,0.08084666969022286,0.0186,0.2817,2.4333,0
s030,5,18,0.09923636363636362,0.021797509145741346,0.0665,0.1349,0.15153999999999998,0.10707612432283865,0.0385,0.3822,2.6069999999999998,0
s030,5,19,0.10810909090909092,0.028931500748097912,0.0734,0.1747,0.14992,0.08624042903418327,0.0565,0.3357,2.6883999999999997,0
s030,5,20,0.10791818181818182,0.015942557008426915,0.0826,0.1293,0.15564,0.09617314801960057,0.0424,0.3513,2.7435,0
s030,5,21,0.1002090909090909,0.012751502909315475,0.0797,0.1262,0.21796,0.10401396252426881,0.1072,0.475,3.2818999999999994,0
s030,5,22,0.11155454545454546,0.019562736545714273,0.0934,0.1544,0.14841,0.07443595166315804,0.0381,0.3255,2.7112,0
s030,5,23,0.10026363636363636,0.021206442962941618,0.0705,0.1428,0.15327,0.06519587486950382,0.0744,0.2981,2.6356,0
s030,5,24,0.10619090909090909,0.02344240348154889,0.0705,0.152,0.16355,0.09234450985304975,0.0648,0.326,2.8036,0
s030,5,25,0.10474545454545453,0.020382985936866056,0.0834,0.1428,0.16155999999999998,0.0703891213185674,0.0848,0.3302,2.7677999999999994,0
s030,5,26,0.10758181818181818,0.023938968542442114,0.0781,0.1607,0.16694,0.08150963378644269,0.0773,0.3248,2.8528000000000002,0
s030,5,27,0.0963,0.01911239483590783,0.0721,0.1304,0.17894000000000002,0.14844762847549975,0.0652,0.5403,2.8487,0
s030,5,28,0.10434545454545453,0.023412248683749966,0.07,0.1486,0.12543,0.0899504202324814,-0.0034,0.3184,2.4021,0
s030,5,29,0.10152727272727273,0.020542731114749385,0.0811,0.1465,0.1227,0.08437219921277386,-0.0018,0.2732,2.3438,0
s030,5,30,0.10477272727272725,0.016955990676887942,0.0839,0.1444,0.14201999999999998,0.1894595407996124,-0.0073,0.661,2.5726999999999998,0
s030,5,31,0.1015090909090909,0.01880828901142233,0.0824,0.1475,0.1227,0.10381051006521451,0.0117,0.3144,2.3436,0
s030,5,32,0.10099999999999999,0.024475070804986263,0.0731,0.1512,0.11476,0.08425987419881421,0.0269,0.3014,2.2586,0
s030,5,33,0.10861818181818182,0.02639314023074309,0.0813,0.1605,0.16551,0.08343697561632972,0.025,0.2876,2.8499,0
s030,5,34,0.09961818181818183,0.02343989676450343,0.0705,0.1473,0.12836,0.08376966276642159,0.0414,0.3178,2.3794000000000004,0
s030,5,35,0.10463636363636364,0.023801270887659938,0.0784,0.1533,0.15767000000000003,0.10702618417938668,0.0381,0.3743,2.7277000000000005,0
s030,5,36,0.1060181818181818,0.024140227391480733,0.0768,0.1518,0.14776,0.07536360129399337,0.051,0.2967,2.6437999999999997,0
s030,5,37,0.10234545454545453,0.026201261719666843,0.0715,0.1644,0.14215,0.11615938403762308,0.0294,0.394,2.5473,0
s030,5,38,0.09946363636363637,0.023445808802709776,0.0673,0.1557,0.12965,0.08139926596720638,0.0126,0.2891,2.3906,0
s030,5,39,0.09777272727272726,0.018357019509965558,0.075,0.1417,0.13042,0.0919425015974658,0.0218,0.2948,2.3796999999999997,0
s030,5,40,0.10044545454545456,0.01841675934559032,0.0842,0.1388,0.15035,0.11334992942212183,0.0128,0.3694,2.6084000000000005,0
s030,5,41,0.10657272727272726,0.020094010455813622,0.075,0.1433,0.15326,0.08023129314675166,0.0363,0.3059,2.7049,0
s030,5,42,0.10557272727272728,0.02112164296765033,0.0784,0.1468,0.20074999999999998,0.20185238294357585,0.0229,0.5929,3.1688,0
s030,5,43,0.11540909090909089,0.03173413575159762,0.0856,0.1869,0.16685,0.11064504733606471,0.0302,0.3999,2.9379999999999997,0
s030,5,44,0.11278181818181818,0.03277659414836969,0.0792,0.1789,0.15231999999999998,0.08475894996989994,0.0308,0.3305,2.7638,0
s030,5,45,0.11257272727272727,0.025211544646670792,0.0771,0.1549,0.14082,0.08457878930322897,0.045,0.3366,2.6464999999999996,0
s030,5,46,0.11261818181818183,0.03567629256578757,0.0793,0.1932,0.17603,0.11539637819273184,0.0269,0.3776,2.9991000000000003,0
s030,5,47,0.10646363636363639,0.02339348288139913,0.0758,0.165,0.15383,0.12400962906161764,0.0223,0.4267,2.7094000000000005,0
s030,5,48,0.11410909090909092,0.024498217172441328,0.0776,0.1557,0.12238,0.08130880395135573,0.013,0.2825,2.479,0
s030,5,49,0.10427272727272728,0.01970454912446228,0.0721,0.1344,0.14203,0.1401013493867921,0.005,0.4467,2.5673,0
s030,5,50,0.11720909090909092,0.030016615233610943,0.0837,0.1848,0.20363000000000003,0.2175555563528544,0.0358,0.7851,3.3256000000000006,0
s031,1,1,0.08145454545454546,0.019564084144926185,0.0518,0.1109,0.30283,0.26253265339762977,0.0254,0.7821,3.9242999999999997,0
s031,1,2,0.07586363636363637,0.01454849400061568,0.057,0.1022,0.31120000000000003,0.33868872729986155,0.0328,1.1777,3.9465000000000003,0
s031,1,3,0.07558181818181818,0.020524478431278907,0.0518,0.1188,0.27893999999999997,0.23294105348778688,0.013,0.8621,3.6207999999999996,0
s031,1,4,0.08173636363636363,0.020228255338747995,0.0523,0.1193,0.2799,0.25123712703340645,0.051,0.9201,3.6981,0
s031,1,5,0.0756909090909091,0.018250103588520684,0.0473,0.1095,0.27222999999999997,0.2159824069224158,0.0439,0.7346,3.5549,0
s031,1,6,0.06728181818181819,0.01714233558828807,0.0478,0.0964,0.18714999999999998,0.1044409426422416,0.0674,0.3537,2.6115999999999997,0
s031,1,7,0.07033636363636364,0.012064845455610635,0.0491,0.0911,0.33531,0.24391262144464765,0.036,0.841,4.1268,0
s031,1,8,0.07216363636363636,0.020827834205359674,0.0465,0.1249,0.30135999999999996,0.375042350141954,0.032,1.1963,3.8074,0
s031,1,9,0.06957272727272729,0.008765955935953269,0.0539,0.0803,0.31236,0.273969050076829,0.0515,0.9455,3.8889000000000005,0
s031,1,10,0.06740909090909092,0.01136545440002327,0.0499,0.0839,0.31908,0.27863419316372495,0.036,0.9473,3.9322999999999997,0
s031,1,11,0.06262727272727271,0.015975213238530774,0.0283,0.0874,0.28900000000000003,0.24042193743500198,0.0766,0.9545,3.5789,0
s031,1,12,0.06575454545454547,0.00970926114934168,0.052,0.0832,0.32294,0.4350911679177136,0.0547,1.5235,3.9527,0
s031,1,13,0.06454545454545454,0.01897267717900779,0.0372,0.1143,0.21774,0.19367041178249195,0.0428,0.7098,2.8874,0
s031,1,14,0.06677272727272728,0.01380725046087222,0.0462,0.1011,0.24579,0.21906743459492103,0.043,0.6844,3.1924,0
s031,1,15,0.06593636363636363,0.014895775650546197,0.0502,0.1014,0.34894000000000003,0.31520547647526687,0.0602,1.1286,4.214700000000001,0
s031,1,16,0.057809090909090914,0.008334534348715431,0.0425,0.071,0.23898000000000003,0.18491175625146172,0.0541,0.6555,3.0257,0
s031,1,17,0.07515454545454546,0.01893492989815209,0.0452,0.1016,0.19938000000000003,0.11310942312645751,0.0193,0.3637,2.8205,0
s031,1,18,0.07419090909090909,0.014852514604693867,0.0599,0.1119,0.1998,0.15571886205595006,0.0518,0.4776,2.8141,0
s031,1,19,0.07061818181818182,0.017390165359756342,0.0444,0.1124,0.1578,0.10294497559376076,0.0489,0.3812,2.3548,0
s031,1,20,0.07653636363636364,0.014880449206762588,0.0586,0.1048,0.19871,0.11374334661860445,0.0605,0.3838,2.8289999999999997,0
s031,1,21,0.05600000000000001,0.0077070215919109635,0.0396,0.0692,0.22051000000000004,0.11599183117788942,0.0864,0.4581,2.8211000000000004,0
s031,1,22,0.06620000000000001,0.013843738328540123,0.0533,0.1035,0.28331999999999996,0.2011472485519004,0.0729,0.6412,3.5614,0
s031,1,23,0.06784545454545454,0.014757516644769918,0.0475,0.1043,0.20659,0.14370785260381563,0.0571,0.5241,2.8122,0
s031,1,24,0.07238181818181817,0.013292706009607346,0.0533,0.0932,0.28947,0.15991152585101548,0.0774,0.5394,3.6909,0
s031,1,25,0.0660909090909091,0.0068476212917605115,0.0502,0.0744,0.30648,0.30013031436361104,0.0913,1.1495,3.7918000000000003,0
s031,1,26,0.06785454545454545,0.009856272911322987,0.0573,0.0895,0.28703999999999996,0.20524155622095636,0.1149,0.8568,3.6167999999999996,0
s031,1,27,0.06893636363636363,0.01381680615161858,0.0547,0.1048,0.55273,0.6220733767812283,0.0771,1.8361,6.2856000000000005,0
s031,1,28,0.060354545454545445,0.00960666091232003,0.042,0.0726,0.16063,0.08764882258193775,0.07,0.3379,2.2702,0
s031,1,29,0.06827272727272726,0.008237617805375415,0.0552,0.085,0.40722,0.40606592272684006,0.0594,1.2093,4.8232,0
s031,1,30,0.05896363636363636,0.009083478781659562,0.0494,0.0792,0.17004,0.09914907160432719,0.0449,0.3685,2.3489999999999998,0
s031,1,31,0.06406363636363636,0.010202074007258857,0.0507,0.0845,0.19255,0.13620505313680545,0.0481,0.4957,2.6302,0
s031,1,32,0.0708,0.013616567448917115,0.0544,0.0958,0.17936000000000002,0.125342691849186,0.0338,0.4833,2.5724000000000005,0
